DisplayName,ObjectId,IsEnabled,Mdm,LastSignIn
AZIEATDAGSWEB03,c77fc8d5-6eaa-4502-a27c-75d7e3d8c16c,TRUE,MicrosoftSense,16/05/2025 02:22
AZIEATDAGSWEB04,684aeed9-563d-4754-8052-d6a3f95aca45,TRUE,MicrosoftSense,16/05/2025 03:32
AZIEATDPTLP01,12bbd8eb-3f64-4558-83e9-a6b1370b416d,TRUE,MicrosoftSense,19/05/2025 19:19
azieatmonad01,bd1e6075-3cc3-4d41-8b9a-b5338edf36cd,TRUE,MicrosoftSense,11/05/2025 17:28
azieatmonap01,dac2bb8b-a318-4515-9291-e4403780602d,TRUE,MicrosoftSense,23/05/2025 21:35
azieatmonau01,7b1f46f7-09e4-41fa-a207-0062184bb7d6,TRUE,MicrosoftSense,09/05/2025 21:34
azieatmonsd01,ff775db6-98ef-4027-87c3-9e2537642913,TRUE,MicrosoftSense,20/05/2025 18:46
azieatmonsp01,ebffd2af-230a-4235-9507-9634c8d4cf47,TRUE,MicrosoftSense,23/05/2025 21:31
azieatmonsu01,af647068-0d05-49b9-b03b-fd819dad057f,TRUE,MicrosoftSense,09/05/2025 21:37
AZIEATPTLP01,e04cbefb-c88d-4c12-aabf-3799dfe2d0a1,TRUE,MicrosoftSense,19/05/2025 18:34
azieatuagsdsp01,eeeaf722-d563-40c9-a0e9-f6d53a33a5ef,TRUE,MicrosoftSense,28/05/2025 17:53
AZIEATUAGSHST01,8f5d6c93-8269-4236-9c8c-f096aa1afcb6,TRUE,MicrosoftSense,28/05/2025 04:48
azieatuagsimg01,deed181f-f8b0-4940-8f8c-d74c827db2ac,TRUE,MicrosoftSense,28/05/2025 19:42
azieatuagsod01,12c36f3d-32ce-4121-9442-05ab6e1c9c4e,TRUE,MicrosoftSense,20/05/2025 06:58
azieatuagsp01,53fc75ce-0487-4c83-a6ae-3c8f73c2de99,TRUE,MicrosoftSense,27/05/2025 18:25
azieatuagswa01,bf2c553c-5468-4467-bee6-92ba9b2a46b9,TRUE,MicrosoftSense,27/05/2025 12:13
azieatuagsweb01,df4190e0-4c62-4e73-98dd-de7ec4e38e0a,TRUE,MicrosoftSense,19/05/2025 17:07
azieatuagsweb02,b8a1f11e-ea9e-490d-b72d-42b122d60dd6,TRUE,MicrosoftSense,27/05/2025 21:27
azieatuagsweb03,de6db6b0-3de2-46db-8a2d-3bba79b1d3a1,TRUE,MicrosoftSense,28/05/2025 02:53
azieatuagsweb04,f4fc4676-d8df-4f75-8241-83006ed1555a,TRUE,MicrosoftSense,28/05/2025 12:32
azieatuptlp01,f74b5301-8b38-4f56-92d6-deac729a6442,TRUE,MicrosoftSense,19/05/2025 18:52
azieslicp01,072ae812-a303-4722-a2de-2a903eb000a5,TRUE,MicrosoftSense,24/05/2025 17:10
azifradmd101,24d4188c-ef4c-4e2c-a4ae-f8efcf9134b9,TRUE,MicrosoftSense,28/05/2025 06:57
azifradmp101,96f83630-f014-484f-8735-dfd32e775596,TRUE,MicrosoftSense,28/05/2025 10:08
azifradmpre101,4695270f-f611-4299-a816-f1ec3a91e126,TRUE,MicrosoftSense,20/05/2025 07:59
azifradmu101,9f4f7b64-0a96-48a4-a679-5bd8794e7fa0,TRUE,MicrosoftSense,28/05/2025 18:43
azifrappd101,3640d693-74d5-4bdd-becc-7ebfc6806b57,TRUE,MicrosoftSense,28/05/2025 09:43
azifrappp101,c11523e6-5e7b-428b-b4fd-ba2beec8c959,TRUE,MicrosoftSense,19/05/2025 20:23
azifrappp102,e53f317b-ebb7-456a-af08-03c6fd88a665,TRUE,MicrosoftSense,28/05/2025 01:54
azifrappp103,ab5ac8a2-1d53-4ba9-8f45-9cbfa0624c23,TRUE,MicrosoftSense,20/05/2025 01:39
azifrappp104,be3d9859-c3a7-4203-823e-27f24308fb16,TRUE,MicrosoftSense,19/05/2025 19:40
azifrappp105,b0b80d6b-6a3e-4616-8376-034967d55686,TRUE,MicrosoftSense,19/05/2025 22:33
azifrappp106,422b64ab-ce6d-44d2-9631-5c8877c290f4,TRUE,MicrosoftSense,28/05/2025 04:33
azifrappp107,1afec030-b8aa-4a55-8773-5ff619735f99,TRUE,MicrosoftSense,19/05/2025 16:37
azifrapppre101,fddf5942-21de-4837-b22a-cd5ee564c824,TRUE,MicrosoftSense,28/05/2025 02:35
azifrapppre102,3c7028f8-e502-43f8-b5e7-33c49ca5a88e,TRUE,MicrosoftSense,27/05/2025 21:44
azifrappt101,c1f96222-3a7d-46fd-aac0-622e5e2b5204,TRUE,MicrosoftSense,28/05/2025 04:47
azifrappu101,9c5fb71b-0539-46bb-9b9f-f683dda6571d,TRUE,MicrosoftSense,19/05/2025 23:15
azifrappu102,9b981ca8-4e0d-4b6e-b031-ce21c40b7c22,TRUE,MicrosoftSense,28/05/2025 19:30
azihrplusp01,cfa428d6-1dde-4b02-a2ca-fd76a806962c,TRUE,MicrosoftSense,20/05/2025 18:17
azihrplusu01,2066c6eb-9dde-4273-8537-b66663d62587,TRUE,MicrosoftSense,21/05/2025 08:01
azikaund01,525afe61-107c-4c33-941c-a5c5397d21e2,TRUE,MicrosoftSense,27/05/2025 04:12
azikaunppcvd01,69080d21-9cfb-4598-8135-80f51611318e,TRUE,MicrosoftSense,28/05/2025 11:38
azikaunppcvp01,d0f495b4-5ce7-4735-8201-f83b876c8b10,TRUE,MicrosoftSense,27/05/2025 18:54
azikaunppcvu01,34aff107-ea1e-433f-85b2-6920a6b77a87,TRUE,MicrosoftSense,28/05/2025 18:05
AZIPPD101,54817163-f343-4f2d-83ee-8330d4f71f8f,TRUE,MicrosoftSense,25/05/2025 12:29
azippp101,58161eb9-a614-4953-95f1-f65abbb7c576,TRUE,MicrosoftSense,25/05/2025 16:54
azjdearcp101,73a2da9b-df60-4cc7-a5c6-a8004f6c94c1,TRUE,MicrosoftSense,28/05/2025 20:29
azjdedepp101,3974edb3-7071-49a6-b532-c430d107a1df,TRUE,MicrosoftSense,28/05/2025 05:08
AZJDEDESKNP101,72eead29-ab31-451f-b505-c61cd7b39efc,TRUE,MicrosoftSense,19/05/2025 00:40
AZJDEDESKNP102,59ca762a-9237-413d-a9cd-d4c7f77806b6,TRUE,MicrosoftSense,25/05/2025 17:33
AZJDEDESKNP103,00d80088-b2d9-4156-b7dd-fd367164c7ae,TRUE,MicrosoftSense,28/05/2025 04:24
AZJDEDESKNP104,ab13ef0e-f922-4fb8-a506-8d99f95ca3be,TRUE,MicrosoftSense,23/05/2025 04:23
AZJDEDESKNP105,cad10227-78b5-4a11-ba01-b0c92b4b7b52,TRUE,MicrosoftSense,21/05/2025 13:51
AZJDEDESKP101,b29f1289-6082-4571-854b-40725123c519,TRUE,MicrosoftSense,22/05/2025 07:02
azjpenetappav01,96bc3534-0f15-4915-b3b9-5b1736a49d97,TRUE,MicrosoftSense,26/05/2025 11:14
azlaprintp01,dd1b59b7-88b0-47ab-b8cd-3220b4ee60f4,TRUE,MicrosoftSense,24/05/2025 22:49
azlautil01,217b16f3-fb8a-460f-9591-a3ab7de1f22f,TRUE,MicrosoftSense,25/05/2025 20:25
azlicp01,41ea428e-3e90-4258-a291-3a41eafebba8,TRUE,MicrosoftSense,28/05/2025 01:06
azlicp02,0204b94a-6b13-49bc-9f4e-1398cb2bc57f,TRUE,MicrosoftSense,19/05/2025 21:03
azlicp03,0b105b9e-3cc3-4ff4-9dc2-417b3475523b,TRUE,MicrosoftSense,28/05/2025 19:07
azlicp04,1c63e000-e8a6-452c-9da2-22d292c48ea8,TRUE,MicrosoftSense,28/05/2025 04:21
azmapprod01,69a07437-9534-418d-a245-33987ffd0806,TRUE,MicrosoftSense,25/05/2025 17:15
azmetrolinxp01,f0bf00cb-a323-4286-a083-fbe79a43b220,TRUE,MicrosoftSense,27/05/2025 14:19
azmetrolinxt01,640f6f9a-1d51-49c2-a2a2-996471dade89,TRUE,MicrosoftSense,28/05/2025 00:46
azmimp01,41587510-1947-4e7c-87f7-16791d4f723d,TRUE,MicrosoftSense,19/05/2025 20:29
azmimt01,8ab06a02-d570-4a6a-8812-388ff80f1df4,TRUE,MicrosoftSense,20/05/2025 00:07
azmimu01,a5756df0-17ec-4600-985e-dea172facaf9,TRUE,MicrosoftSense,28/05/2025 14:59
azmoodlep01,4ebb5913-5404-4e91-8214-01e3ed0a11dc,TRUE,MicrosoftSense,20/05/2025 18:34
azmoodleu01,6ff961c3-ad3c-4193-9730-cd9892c8b0f6,TRUE,MicrosoftSense,27/05/2025 15:14
azmsodasmtp01,a1e51c13-de39-4037-8258-1cd78326ea78,TRUE,MicrosoftSense,25/05/2025 22:54
azmtlprintp01,34aaada6-5b9c-442a-bdc4-c10387944d67,TRUE,MicrosoftSense,24/05/2025 21:21
aznacvoavea01,0a8efe77-c678-4c66-aa6a-92cfb7aebe81,TRUE,MicrosoftSense,23/05/2025 09:03
aznacvoavncup01,d9bb17a7-c6eb-4b4c-8bf6-c6b4f0db9acd,TRUE,MicrosoftSense,19/05/2025 18:59
aznacvoavweu01,b973f744-3a7e-46ce-b160-16da7dd1089a,TRUE,,18/05/2025 23:04
azncusdfs101,726f74b8-8fb3-49fc-a06d-16a9771c244c,TRUE,MicrosoftSense,19/05/2025 21:00
azncusdfs102,ea89557f-4db9-47ec-8a12-9de05bfe1b93,TRUE,MicrosoftSense,28/05/2025 18:20
azncusdns01,0169c63a-aae4-4266-b0c5-a445288f84be,TRUE,MicrosoftSense,28/05/2025 05:23
azncuseaap01,a488ff47-2025-4ec9-9ac1-3aad2cc9ac42,TRUE,MicrosoftSense,21/05/2025 16:32
azncuseaap02,6a67bdef-4ea0-484c-a799-61e5127e886e,TRUE,MicrosoftSense,21/05/2025 20:29
azncussowpoll01,e7efa4c3-b6ad-4ca3-89e4-bd3f18a84a5a,TRUE,MicrosoftSense,24/05/2025 04:33
azncussowweb01,0ca82682-7a51-4649-8f1b-b047e4ba245a,TRUE,MicrosoftSense,23/05/2025 10:38
azneuads01,054dd5fb-57ea-46a1-a67d-1307c1f36082,TRUE,MicrosoftSense,19/05/2025 22:01
azneuautohyb01,d5f042a0-630b-43d0-b612-0ebbc8ab0510,TRUE,MicrosoftSense,28/05/2025 21:03
azneuavdlog101,bf0c5617-5a35-4d76-bf10-a75fd10e7159,TRUE,MicrosoftSense,20/05/2025 09:29
azneudfs101,468611a1-b53b-49d9-8806-3d1f362ab320,TRUE,MicrosoftSense,28/05/2025 21:19
azneudfs102,047d7d55-908b-43d5-82ef-c9fdc6d8522c,TRUE,MicrosoftSense,27/05/2025 20:48
azneudns01,6ba8401a-0672-4b1e-9753-f1617f23d00a,TRUE,MicrosoftSense,19/05/2025 18:59
azneueqi01,d36b9cdb-68d1-42b3-ae72-228a93b25da7,TRUE,MicrosoftSense,27/05/2025 17:22
aznjprintp01,3d3b6dc4-ec73-4ab4-9cd0-c15789a0a3b1,TRUE,MicrosoftSense,24/05/2025 22:07
aznps01,d6a80ffd-4c9d-45af-b217-0b71beb1afa8,TRUE,MicrosoftSense,23/05/2025 23:32
aznps02,5ac236c8-b15e-4257-a6c4-a7d353975279,TRUE,MicrosoftSense,19/05/2025 05:18
aznylmp01,380c0c25-c88c-4fc6-97da-435779f4cdd3,TRUE,MicrosoftSense,26/05/2025 21:35
aznyprintp01,896bfeaf-4f11-4a07-b8e6-5df56965a32a,TRUE,MicrosoftSense,19/05/2025 20:10
aznyutil01,24b6e75e-ec28-491d-9c4d-94889d25480f,TRUE,,21/05/2025 22:38
aznyutil02,57b7b38b-e2c6-418f-ba4e-7b48a50a4b91,TRUE,MicrosoftSense,20/05/2025 17:12
azoakprintp01,e925f414-b823-46ff-b3ce-e3149b13a2d7,TRUE,MicrosoftSense,25/05/2025 00:32
azomwnause01,6a41ada9-0145-4425-84e6-e218d48e8f8e,TRUE,MicrosoftSense,28/05/2025 17:53
azomwnea01,62c6159e-4eb3-423f-b46c-90bad981353b,TRUE,MicrosoftSense,28/05/2025 20:32
azomwnncus01,0259321a-8469-4b28-976c-a1e55df2be04,TRUE,MicrosoftSense,28/05/2025 00:16
azomwnneu01,ef8a00d5-daba-415c-8cf8-e13d9e5a64fa,TRUE,MicrosoftSense,27/05/2025 20:04
azomwnscus01,a6850faf-09bf-4975-b7db-25e290f74297,TRUE,MicrosoftSense,28/05/2025 01:37
azomwnuks01,4ce12c02-c748-40e8-ad13-8e0d1a1499ec,TRUE,MicrosoftSense,19/05/2025 21:13
azosysmass01,d42ab7c1-8c4a-46df-9614-88856b6a22b7,TRUE,MicrosoftSense,28/05/2025 00:40
azosysmassnv01,749afc0d-c398-474d-a92e-44574d5e8a1b,TRUE,MicrosoftSense,28/05/2025 13:07
azovaordd101,2b46317c-bf11-4cca-a28d-4d157b8d2751,TRUE,MicrosoftSense,28/05/2025 02:58
azovaordp101,b59d9ba3-2d5d-4b79-a0fc-c43b4bf9ee4a,TRUE,MicrosoftSense,19/05/2025 19:35
azovaordu101,b4c8e8e8-82c2-49f8-99de-02c2433b00f6,TRUE,MicrosoftSense,28/05/2025 04:24
azovassod101,a992d0a1-350a-4196-80e6-22ddcf9023de,TRUE,MicrosoftSense,28/05/2025 09:25
azovassod102,81abf160-67b3-4a66-aa5c-373e17cf66df,TRUE,MicrosoftSense,28/05/2025 19:51
azovassop101,895cd76f-74ae-4b1f-ba13-1d9fd654b5b6,TRUE,MicrosoftSense,28/05/2025 20:44
azovassop102,05d0805a-2cac-4ea2-929f-e5d230ac33dc,TRUE,MicrosoftSense,28/05/2025 03:58
azovassou101,55343935-7cb8-4011-ab07-22051e9171f1,TRUE,MicrosoftSense,19/05/2025 16:27
azovassou102,9fd9a76a-970d-4f59-b6cc-390fa41efe24,TRUE,MicrosoftSense,19/05/2025 22:33
azovrefresh01,46bb1ff1-0954-416c-b948-44386a11f319,TRUE,MicrosoftSense,09/05/2025 22:41
azpadfshird01,823af74e-235a-4864-96b4-6d906ab25492,TRUE,MicrosoftSense,25/05/2025 06:32
azpadfshirp01,ce41b996-de13-4fa4-bfe5-d90e66d8aa38,TRUE,MicrosoftSense,28/05/2025 00:52
azpadfshirt01,1348a3b6-2d4d-4475-9ded-8e4d36848f00,TRUE,MicrosoftSense,25/05/2025 02:25
azpadfshiru01,ac0beba6-1664-4d86-b3a2-d37c9a3b6721,TRUE,MicrosoftSense,25/05/2025 04:28
AZPAFRSCCMCP01,53b6ef06-949b-4e43-b39a-e52b64c3d5af,TRUE,MicrosoftSense,20/05/2025 08:18
AZPAFRSCCMCP101,7d27a10b-89dd-4ef5-b7d1-2470aecdf56a,TRUE,MicrosoftSense,19/05/2025 01:39
AZPAMRSCCMCP101,b1cbc6b1-34a8-4301-86c5-947dcb1c8e50,TRUE,MicrosoftSense,21/05/2025 02:46
azpappproxyea01,abe0411a-0ff2-4ff3-a1b6-ce0019104f0c,TRUE,MicrosoftSense,25/05/2025 03:37
azpappproxyea02,8082f6eb-238b-45fa-891e-3d9d3fa3713b,TRUE,MicrosoftSense,28/05/2025 06:31
azpappproxyne01,6ac240ba-70d9-4edf-97aa-09dccf87b6cf,TRUE,MicrosoftSense,23/05/2025 12:34
azpappproxyne02,12b033e1-cdba-44d7-a47b-fadfdf4004d7,TRUE,MicrosoftSense,18/05/2025 07:35
AZPAPPPROXYUS01,7a8f000c-bc71-4191-9433-907f453081b1,TRUE,MicrosoftSense,28/05/2025 18:36
AZPAPPPROXYUS02,593e719c-a15b-4047-bc4b-8e1314c402bb,TRUE,MicrosoftSense,27/05/2025 20:08
az-pat-ause01,ea15241a-5962-4454-b08e-4fd1b4644d48,TRUE,MicrosoftSense,28/05/2025 01:48
az-pat-ea01,2ea9fb14-1035-4f07-87e8-ffdc65798e27,TRUE,MicrosoftSense,28/05/2025 22:12
az-pat-ncus01,22454bc3-dfae-4c5f-93e2-eb18748b032d,TRUE,MicrosoftSense,28/05/2025 21:21
az-pat-uks01,e086efbe-2d1f-4519-9f3d-5bf047a71281,TRUE,MicrosoftSense,27/05/2025 13:23
azpauepr101,c07c1353-8bcc-447f-a9c0-d615d977808c,TRUE,MicrosoftSense,20/05/2025 00:25
azpauepr102,969fcf3a-fbbf-4ed6-b19f-1ad674c6213b,TRUE,MicrosoftSense,28/05/2025 04:05
AZPAUEZERTO101,ffb4367b-1efb-4f89-90af-affd37358164,TRUE,MicrosoftSense,28/05/2025 05:42
azpausclaap01,4ddfd70d-b3c2-425d-afef-7197d92147d8,TRUE,MicrosoftSense,28/05/2025 04:34
AZPAUSESCCMCP01,5a6deba1-9671-4322-8ac4-4ae133287608,TRUE,MicrosoftSense,28/05/2025 22:04
AZPAUSSCCMCP101,e20f5f17-bfcb-4e97-bfc0-49a135722e3d,TRUE,MicrosoftSense,20/05/2025 02:25
azpavuks101,9cd767c7-1e02-4b53-91ec-cf8903d8b667,TRUE,MicrosoftSense,27/05/2025 04:19
AZPAVUKS102,23477ba3-df2d-43a8-945f-e3c6a93fabea,TRUE,MicrosoftSense,15/05/2025 05:19
azpayjbd101,62bba5b2-cc2f-4503-b393-ee30dde6ca98,TRUE,MicrosoftSense,25/05/2025 23:03
azpayjbp101,942cd7cf-009b-4165-bc65-c9acd3a558cd,TRUE,MicrosoftSense,25/05/2025 20:08
azpayjbp201,fe7c9b7b-eeec-4009-a91b-ecca7d4a6bfe,TRUE,MicrosoftSense,26/05/2025 19:42
azpayjbpre101,f46d079a-7761-4f28-8d3c-89c70734dc1e,TRUE,MicrosoftSense,26/05/2025 17:45
azpayjbs101,6a171746-7f5d-49fa-bb5b-d0016757d25c,TRUE,MicrosoftSense,25/05/2025 01:31
azpayjbu101,38b6f449-05d9-4b0b-a9d2-e19aa790af5b,TRUE,MicrosoftSense,26/05/2025 15:12
AZPBBP01,42548178-731d-43ae-b4f0-822a86948fcc,TRUE,MicrosoftSense,28/05/2025 02:23
AZPCVOAVCAC01,90f81e79-a96f-461e-be1d-905d1dbf04b8,TRUE,MicrosoftSense,19/05/2025 21:09
AZPCVOAVNCUS101,319e4ae7-ab36-402d-a52a-c1a1b041da01,TRUE,MicrosoftSense,28/05/2025 21:49
AZPCVOAVNCUS102,14a2d35e-d181-4444-8604-22123a3b786e,TRUE,MicrosoftSense,28/05/2025 21:02
AZPCVOAVNEU01,ee65b85a-f0eb-43ff-b26a-91b31c07edd9,TRUE,MicrosoftSense,24/05/2025 14:38
AZPCVOAVNEU101,1ceb7a23-38c8-472e-aa8e-427af38fd7ed,TRUE,MicrosoftSense,19/05/2025 18:01
AZPCVOAVSAN01,ffb11117-f36d-4ab8-937f-79c20542202a,TRUE,MicrosoftSense,24/05/2025 17:49
AZPCVOAVSCUS101,ed0f694b-7d5b-41d5-8d5c-873695700dbb,TRUE,MicrosoftSense,26/05/2025 11:49
AZPCVOAVUKS01,78afb52b-1cf1-41a8-95b9-bb22d5e80cc9,TRUE,MicrosoftSense,19/05/2025 23:06
AZPCVOAVUKS02,444a8d04-bcb5-4537-ba63-735d57d4603d,TRUE,MicrosoftSense,20/05/2025 02:48
AZPCVOAVUKW01,916ccaed-aec7-4b12-bbe7-4af06a791e52,TRUE,MicrosoftSense,20/05/2025 00:48
AZPCVOAVWEU101,af538b35-0776-4899-a77d-63e69bb5d8f5,TRUE,MicrosoftSense,27/05/2025 01:17
azpeaclaap01,96692133-a68a-4cea-b61e-17ea8c2d61b1,TRUE,MicrosoftSense,27/05/2025 23:26
azpeacvocopy01,9ea757b6-5829-469d-a351-0599288bfd03,TRUE,MicrosoftSense,19/05/2025 22:21
AZPEARSCCMCP101,043e419c-3f86-4180-a990-5a9fe98ec319,TRUE,MicrosoftSense,19/05/2025 17:53
AZPEASCCMCP01,8865cdd1-d126-49ef-aa02-b9e68c98b66e,TRUE,MicrosoftSense,28/05/2025 19:52
azpentest01,22ed09d4-7534-4161-a351-eed579393373,TRUE,MicrosoftSense,27/05/2025 04:12
AZPEURSCCMCP101,ab1562f3-0808-4dc2-b3cc-1394f3372500,TRUE,MicrosoftSense,15/05/2025 19:43
AZPEURSCCMCP102,c092df6e-e2c0-4b91-8c15-11297272f147,TRUE,MicrosoftSense,26/05/2025 17:42
azpeusrmvm01,c2ad5df8-a5f6-413b-bf38-4367397fc542,TRUE,MicrosoftSense,19/05/2025 22:06
azphades101,c4ea0cef-a2ec-4d10-8be2-0358651127d6,TRUE,,21/05/2025 22:47
azphkfile01,718add1a-49b6-4c22-906b-40d92ec3ccf7,TRUE,MicrosoftSense,22/05/2025 15:46
azpicus01,28365a2b-71db-49ee-b0cc-78580395ad0b,TRUE,MDM,22/05/2025 03:23
azpiisshrp01,4759ad04-5e80-4479-8afb-108c8b0224f1,TRUE,MicrosoftSense,28/05/2025 20:39
azpiisshrp02,b26e67e8-a2b0-475f-b680-a19c4a394da0,TRUE,MicrosoftSense,15/05/2025 19:40
azpiisshru01,c96db9f7-4584-461d-afa7-403795b346ce,TRUE,MicrosoftSense,20/05/2025 11:34
AZPMTLKTWEBPROD,50dd7572-667b-4abf-aad8-d2bc7f1dc7b1,TRUE,,16/05/2025 13:34
AZPMTLKTWEBUAT,34be1ac8-0c82-4aed-8202-8782ef3075b5,TRUE,MicrosoftSense,18/05/2025 17:03
AZPNCUSMCEPO01,a033ab0b-be6c-470a-ab31-5617a5bd0104,TRUE,MicrosoftSense,20/05/2025 00:34
AZPNCUSSCCMCP01,1cb922f3-8406-4069-9d7d-e63e2cc03db7,TRUE,MicrosoftSense,19/05/2025 21:42
azpneufs01,298afc34-b103-4020-b000-828d4fb5cfdb,TRUE,MicrosoftSense,18/05/2025 17:35
AZPNUONEU01,f47dafed-4de2-475b-8fad-b6cb8afd1c22,TRUE,MicrosoftSense,09/05/2025 21:33
azpocumaue101,1b0a8093-be1d-4fb7-a7f6-51d8f7d25954,TRUE,MicrosoftSense,22/05/2025 22:52
azpocumea101,741444dd-cc00-47dc-9b59-6de4664d4a2e,TRUE,MicrosoftSense,19/05/2025 21:03
AZPOCUMNEU101,a77a9e8d-8d75-4662-b460-e775beb80219,TRUE,MicrosoftSense,22/05/2025 06:58
azpocumneu102,e9fb3494-085b-4e2c-b826-319ff13109b5,TRUE,MicrosoftSense,23/05/2025 21:35
azpocumuks101,95e50529-9eff-475b-beaa-6cb9df9ba481,TRUE,MicrosoftSense,27/05/2025 22:17
azpocumuks102,1a684160-64b6-452a-9092-fff5a523540e,TRUE,MicrosoftSense,23/05/2025 23:32
AZPOWERBICAN01,e4fd8272-6d56-4b7e-9e9c-6817380cf6fb,TRUE,MicrosoftSense,21/05/2025 20:38
azpowerbieap01,f12d4917-ba59-4973-91f5-e9fe0b1f5057,TRUE,MicrosoftSense,28/05/2025 17:37
azpowerbieus01,c9e5b2dd-fbac-4ec2-8abb-73e3c374d505,TRUE,MicrosoftSense,25/05/2025 20:09
azpowerbieusp01,b4df0f63-16e3-4ec2-99ee-d22bc2301002,TRUE,MicrosoftSense,21/05/2025 04:26
AZPPWCJB01,24a219e8-4b58-45b0-a039-ed9b31ee607e,TRUE,MDM,23/05/2025 02:49
azprapid7au01,6c9c1754-1383-4884-807a-0b42d1876477,TRUE,MicrosoftSense,28/05/2025 18:33
azprapid7ea01,681486b1-c1be-4757-89c2-1c922880f7fd,TRUE,MicrosoftSense,20/05/2025 04:21
azprapid7neu01,3ef7d171-437a-40ce-892f-4e52775b919c,TRUE,MicrosoftSense,19/05/2025 18:43
azprapid7san01,8fa47962-90ff-42cd-ada3-98e56f376671,TRUE,MicrosoftSense,19/05/2025 20:17
azprapid7uks01,9fcb4ccc-ba74-4233-863f-9019ef8ea7fc,TRUE,MicrosoftSense,19/05/2025 20:23
azprapid7ukw01,b2660b0e-e45c-4c67-a1ba-920f4805f830,TRUE,MicrosoftSense,28/05/2025 22:13
azprapid7us01,0c340fbe-96db-42ef-9d42-297d9615c87a,TRUE,MicrosoftSense,20/05/2025 15:19
azprapidr7aue01,991096ae-76b8-49d5-b197-770aa78a4f7d,TRUE,MicrosoftSense,27/05/2025 19:10
azprapidr7ea01,b8bd1d56-af9e-4c6f-bc05-3c18888d1d66,TRUE,MicrosoftSense,27/05/2025 19:01
azprapidr7uks01,3476a100-e4f9-480e-b177-55047b2fe395,TRUE,MicrosoftSense,27/05/2025 01:48
AZPROADMD101,b2914e4b-b471-42bf-85bb-d713f27e2a51,TRUE,MicrosoftSense,28/05/2025 13:38
AZPROADMP101,0f48a064-59c2-43a1-89cb-49017215a75d,TRUE,MicrosoftSense,25/05/2025 04:59
AZPROADMPRE101,171de1f6-f578-4bf5-b42c-afbe430bc6d6,TRUE,MicrosoftSense,26/05/2025 17:44
AZPROADMU101,dfbc8c50-f885-48ce-9b9a-b082b2a08324,TRUE,MicrosoftSense,25/05/2025 02:03
AZPROAPIP101,521d99db-456d-478d-8df2-58c814be87d3,TRUE,MicrosoftSense,26/05/2025 19:44
AZPROAPIU101,5fdca8f4-ba7f-4b00-8f3b-7a98200486e9,TRUE,MicrosoftSense,28/05/2025 03:41
azproavdp0e,73fff453-6218-4142-bfae-7b7953957ea8,TRUE,MicrosoftSense,13/05/2025 11:48
azproavdp1f,e66da3b8-0a06-4a1e-b0aa-a714ae61f3ca,TRUE,MicrosoftSense,27/04/2025 23:21
azproavdp42,79c90219-411b-4942-b0b1-8f2a3909af4a,TRUE,MicrosoftSense,30/04/2025 00:59
azproavdp44,14521f67-06e9-4a7d-b25d-542b88a8146a,TRUE,MicrosoftSense,11/05/2025 23:08
azproavdp50,c3421036-339e-4eef-b0f7-74d6c8220e5e,TRUE,MicrosoftSense,28/04/2025 07:53
azproavdp57,7bc042e7-4774-4496-a06b-7f46c860cd39,TRUE,MicrosoftSense,18/05/2025 23:21
azproavdp5a,0c6d0553-e37c-4ec0-b21d-986305ac90d4,TRUE,MicrosoftSense,27/04/2025 23:20
azproavdp67,495a9e85-2e5b-4444-8e37-f546fdcf355a,TRUE,MicrosoftSense,05/05/2025 23:10
azproavdp82,dba1cfb7-01a7-4707-9080-6711e687e884,TRUE,MicrosoftSense,18/05/2025 23:21
azproavdp94,259520ac-c011-4b79-9c9c-69d2434857ae,TRUE,MicrosoftSense,04/05/2025 23:20
azproavdp97,7a697bac-51bc-461b-a391-e8b03497d553,TRUE,MicrosoftSense,25/05/2025 23:19
azproavdp9c,5cbb71c1-3c7a-40ac-88d2-0244e03adb21,TRUE,MicrosoftSense,27/04/2025 23:19
azproavdpad,daa94275-5e0e-40c5-955c-b2a0a2284785,TRUE,MicrosoftSense,30/04/2025 00:22
azproavdpb5,22ecb31d-8b92-499d-a052-e19e20712427,TRUE,MicrosoftSense,18/05/2025 23:21
azproavdpb8,ee2e38ae-ec22-4c54-95af-4758587c6731,TRUE,MicrosoftSense,25/04/2025 23:22
azproavdpe8,64169462-dc69-4b9e-af2a-dd0b2b29d047,TRUE,MicrosoftSense,20/04/2025 23:23
azproavdpef,ded837a4-cf02-4585-a6f3-752653a0511d,TRUE,MicrosoftSense,18/05/2025 23:26
azproavdpf0,8c3e5070-d0f2-4ae1-b039-71abf2249e1f,TRUE,MicrosoftSense,09/05/2025 23:27
azproavdpf2,72f57fb6-4244-406a-81f5-1a51cbc9657d,TRUE,MicrosoftSense,09/05/2025 14:44
azproavdpfd,56a5d7b4-d9d8-44d9-bb6a-95ef93240728,TRUE,MicrosoftSense,23/04/2025 08:49
azproavdu10,340b1b8e-ae87-4e8f-8dff-d9036113a26e,TRUE,MicrosoftSense,18/05/2025 03:36
azproavdu3e,d0c8eb88-01c8-4fb2-b27f-ac93e2fb68bd,TRUE,MicrosoftSense,25/04/2025 13:59
azproavdu96,b679dc7d-29f4-4e8a-bc99-de22077c06cf,TRUE,MicrosoftSense,13/05/2025 11:47
azproavdu9c,50604594-d98c-4173-8672-f726f2556174,TRUE,MicrosoftSense,18/05/2025 04:06
