MessageID,Verdict,Received
<20250312111755.6fdbcf77f46def3e@business2.theinsurancequoter.com>,phishing,2025-03-12T11:18:00Z
<010101958a11f640-2bd2e88f-4f90-4e16-b827-b96478a322b4-000000@us-west-2.amazonses.com>,scam,2025-03-12T11:16:34Z
<CALN0n+YHf8NVQXfibGL4eSucEA+uAZ_4kPrVuLt7zHLgCnQ8xQ@mail.gmail.com>,scam,2025-03-12T11:15:49Z
<010101958a0ffa5b-4280e895-6cda-4463-bf25-b7a313e83011-000000@us-west-2.amazonses.com>,scam,2025-03-12T11:14:22Z
<010101958a0b3ab3-489fde7a-e42c-4cb2-ae3d-ae8871cc0848-000000@us-west-2.amazonses.com>,scam,2025-03-12T11:09:11Z
<010101958a0b1a44-2ee99896-a280-40de-a970-9b1c63cf6f49-000000@us-west-2.amazonses.com>,scam,2025-03-12T11:09:04Z
<YS9.70239.38004.63563.1741777576.001842.igT@ip-10-123-29-70.us-west-2.compute.internal.mail>,phishing,2025-03-12T11:06:52Z
<mid-88ca3bc0f911d96f1569ebe479f41a41-1676@news.tradenewstoday.com>,phishing,2025-03-12T11:04:05Z
<4upme4zhhn70.tToCd1WP3nQRvDK41supcw2@tracking.joinmeetings.org>,phishing,2025-03-12T11:01:43Z
<010101958a03adac-5408feda-52eb-443f-af2b-f97b500122eb-000000@us-west-2.amazonses.com>,scam,2025-03-12T11:00:58Z
<CACr3Oy8AbBWgRZ_B5mgSEgQTxEKG1SHw9LicKsGgYg+HOqEROQ@mail.gmail.com>,scam,2025-03-12T10:59:32Z
<a69df69fa2757127d3269f78e0e044e9@None>,phishing,2025-03-12T10:58:59Z
<010101958a012872-c664aab4-0145-423e-a29e-94ca94eeb05b-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:58:13Z
<CAC7DMsUoCeh7=kh=5pNwkmBpsF=Rm195D8ZhQb6w0U8HdDdDEA@mail.gmail.com>,scam,2025-03-12T10:57:58Z
<174177703111.374.11896203125722398572@leadmaxx.pl>,phishing,2025-03-12T10:57:57Z
<0101019589ff8c6d-a711526c-ba94-43f0-b31c-f9f01b9f63c5-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:56:28Z
<0101019589fecabd-abf0d800-738c-4611-bab9-b5aa15016af3-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:55:35Z
<CAOn3ojWAucEdXTmuMN9MRHA=-=A378430bQLWL80xsA6P0PHng@mail.gmail.com>,scam,2025-03-12T10:54:50Z
<08DBMP2EMPU4.M27BFALIF3U42@eur.pb-dynmktge.com>,bec,2025-03-12T10:54:31Z
<20250312105356.f65d8c19fdf70458@business2.theinsurancequoter.com>,phishing,2025-03-12T10:54:14Z
<2c786869-4f37-4523-acf7-4e6b5ff1809b@LO1PEPF000022FC.GBRP265.PROD.OUTLOOK.COM>,scam,2025-03-12T10:49:31Z
<0101019589f919bb-cb72ee82-da0e-4a42-b565-c874ffc7b98b-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:49:26Z
<0101019589f8e4c6-bd2ed9f6-e73e-4a3d-ab27-3d93271487c5-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:49:10Z
<202911fbb5da13d8723fe6c34f2b4aec@None>,phishing,2025-03-12T10:48:45Z
<0101019589f76b12-f9b8b788-9114-4e3f-a12e-d6b4ca1ba00c-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:47:37Z
<319635C87B1D437D8A20A12FE328647D.MAI@tinbet.net>,scam,2025-03-12T10:45:22Z
<CsKM67q2Mwa8sC8Q8YOTfpGCJQCqR6COdSWjZSm6mc@mailer-service.de>,phishing,2025-03-12T10:42:47Z
<CAE_dkj4mBbODJk0AaYaupTGdL17dPPNJa8O-hjQp8+v_8bt59w@mail.gmail.com>,scam,2025-03-12T10:42:33Z
<1_0D0mg9Tpn2Z@boletinesv3.hyperionat.com>,phishing,2025-03-12T10:42:14Z
<CAA-zRw_QoopL+XizG0mEaQaOYsNTs6BRd-sBHF5=YsBi5M=4_Q@mail.gmail.com>,scam,2025-03-12T10:41:41Z
<0101019589ee5e09-37b0015d-05b3-4302-93a0-186ee61300ff-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:37:39Z
<faba77a3-d590-4320-8139-da5226469f3f@AM3PEPF00009B9F.eurprd04.prod.outlook.com>,scam,2025-03-12T10:36:44Z
<0101019589eb97d5-a9246076-382d-4cf7-ae29-2f3a5f335ef2-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:34:39Z
<0101019589eb6015-0fcbb9fb-0779-4366-86c5-527fc0d7bf18-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:34:23Z
<CANa_C_+r229ckLGrLdgQ5y-KuBOZBW1Zc+M5tb=m_Z49GJuJFA@mail.gmail.com>,scam,2025-03-12T10:32:34Z
<4upmdw3ktsi3.uhC6TeeFv9MD2DDNp4yg8g2@tracking.joinmeetings.org>,phishing,2025-03-12T10:31:45Z
<202503121030.52CAUK6i019793-52CAUK6k019793@FE-3KE3R17000078.fasonet.bf>,scam,2025-03-12T10:30:35Z
<4upmdvy8cdy5.ssTh0LtzK_ZjedO6_jKKeg2@tracking.joinmeetings.org>,phishing,2025-03-12T10:30:24Z
<4upmdw3ktsi3.izHl1D-nRpadqodArJsqBA2@tracking.joinmeetings.org>,phishing,2025-03-12T10:29:49Z
<4upmdw7snweh.eNw3RF456BvytuudEyIsjw2@tracking.joinmeetings.org>,phishing,2025-03-12T10:29:32Z
<CALYx1mL4bfsXTegHaEZJ-Mxi68aaDhe1f0KM4sKhv4RMC5Ejdw@mail.gmail.com>,scam,2025-03-12T10:28:13Z
<0101019589e52665-a887a98a-cce7-431d-bf4e-38073b80b8ef-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:27:38Z
<CA+px7g9bTj9KgwtCOH6sH-bBMBZAo_iUoLG5rbx+7cT7nOdpMA@mail.gmail.com>,scam,2025-03-12T10:27:19Z
<CAAOMK_k_8ueLcY3Jhm+=19dJun7FssnuYWNEtRPRzt57pYXJcw@mail.gmail.com>,scam,2025-03-12T10:24:14Z
<CAAOMK_nP=e3+h5NpyoUuyMy-_Hi1rvdWP6zRYmMZYHOOwJWv=A@mail.gmail.com>,scam,2025-03-12T10:23:38Z
<CAB=wvBY_EcjsMTSEz0guAd_Hs9Sa27sXoC4yPB=56f9JKTkKXw@mail.gmail.com>,scam,2025-03-12T10:20:29Z
<mid-325592b81517600ef0681ebbd926f332-2222@ice.shopblazeice.com>,phishing,2025-03-12T10:20:14Z
<0101019589dd1317-23996117-0789-4b74-95e2-b8cac2c2656a-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:18:46Z
<003001db9337$62e327e0$28a977a0$@bgfa.org.uk>,scam,2025-03-12T10:16:31Z
<12.95.22567.4FE51D76@i-0c66f77c27b228b86.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-12T10:16:23Z
<CAESSNsuTk2-+UJfSZfRH7X8di_R9418EUhCXp4OKvXwitvDD3g@mail.gmail.com>,malicious,2025-03-12T10:14:43Z
<0100019589d78836-2c6fb1ba-b97e-4991-9332-be0994bb906c-000000@email.amazonses.com>,phishing,2025-03-12T10:12:41Z
<e083dcc5-bcb6-4922-be15-834c9f12c1f7@AMS0EPF000001B7.eurprd05.prod.outlook.com>,scam,2025-03-12T10:12:21Z
<0101019589d68f28-c1075a9d-0117-4343-b2a7-e24291f95831-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:11:41Z
<0101019589d6428f-60b195d8-68df-4ef3-9aa7-04087e7bd608-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:11:19Z
<0101019589d2dfa9-4f3a826a-14ec-446a-afb8-a333ab96864c-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:07:39Z
<CAESSNstjVqUPM2Tt8Ujh=sjOyOnKyffcfxKL4CJVxkAFE8ZzyA@mail.gmail.com>,malicious,2025-03-12T10:06:58Z
<0101019589d0fa12-38615b48-10ba-4526-bcac-87c6897175c6-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:05:34Z
<CAMHTYPb2+8q=a57CqUsboXR=mxP8SLVu2KqMi7SP6Gne7jB8cQ@mail.gmail.com>,scam,2025-03-12T10:03:26Z
<0101019589ce7efa-3767944f-0da7-4f10-9462-59f5d04e7c6b-000000@us-west-2.amazonses.com>,scam,2025-03-12T10:02:51Z
<AS4PR08MB79011CA52B0B02CCB3A1CA6FCDD02@AS4PR08MB7901.eurprd08.prod.outlook.com>,scam,2025-03-12T10:00:21Z
<v5.56488468.40363993741466.40363636807689.1741773535.cnxmg@p7fc1m8adm.com>,phishing,2025-03-12T10:00:14Z
<1fe96c03-d404-4378-8a4b-e6446129ab60@ajopst.org>,bec,2025-03-12T09:58:21Z
<CADtT1eCVcYq3S8Th1pr+=yKNCUOMK_DA8k44jRmD0Jp38aEPPA@mail.gmail.com>,scam,2025-03-12T09:55:55Z
<1_y5RZ7Qi02ow@boletinesv3.hyperionat.com>,phishing,2025-03-12T09:55:33Z
<BQKIT000000000000000000000000000000000000000000000ST08RN00-z5jr33CTtSQnr-lJUcnrg@sfdc.net>,phishing,2025-03-12T09:53:04Z
<0101019589c5301f-1d76ef93-3e34-4ffd-af6f-d53474bce57c-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:52:40Z
<EE.6F.22527.82251D76@i-084eae0c069232be8.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-12T09:51:10Z
<0101019589c30436-aed7a37e-1820-4372-b783-c3c3283462d3-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:50:19Z
<58.45.22481.7C751D76@i-0243df75fc9d9a08e.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-12T09:49:38Z
<1741772822-MjE5ODU1MDA4OC0xMTYzODY0@mc.itglobalnews.info>,phishing,2025-03-12T09:48:09Z
<0101019589c09385-80183ec6-75c5-457d-a152-7a73f793fcbe-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:47:40Z
<AM9PR02MB775656572E1E498DEBCE2D0EE8D02@AM9PR02MB7756.eurprd02.prod.outlook.com>,bec,2025-03-12T09:47:35Z
<CAPB-Werz5hDR1VhHmnsex-sWS6mJvPNNSB9aXcz2gf6grgDSZQ@mail.gmail.com>,scam,2025-03-12T09:47:31Z
<0100019589bfafa2-abc4bb3c-21cc-40ea-9252-1a4b552514df-000000@email.amazonses.com>,phishing,2025-03-12T09:46:41Z
<0101019589bf101d-4ed23bcf-cfa7-40e6-a0e9-c8b6a4c2d4b2-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:45:58Z
<OoY8ppAWYVGntJd857wd2XpxZlVPBmpBpvx3AAcHM@mailer-service.de>,phishing,2025-03-12T09:42:38Z
<CADtT1eC49B-tph3WqZFznqM-x---BhPgMNThM5qJ0UZCAV9WVg@mail.gmail.com>,scam,2025-03-12T09:42:20Z
<1a886b4f-2a2e-4b4a-bfca-900001f51b63@smtp-relay.sendinblue.com>,scam,2025-03-12T09:40:38Z
<2fb27785-a543-47e8-9f64-137288aceaf9@smtp-relay.sendinblue.com>,scam,2025-03-12T09:40:31Z
<21d4a016-ad14-4d87-8781-92fc541c34ac@smtp-relay.sendinblue.com>,scam,2025-03-12T09:40:19Z
<06274021-0a8a-4ea0-9d4c-94ce5d3444f9@smtp-relay.sendinblue.com>,scam,2025-03-12T09:40:17Z
<0101019589b9419e-e6628be0-eb68-44bc-b82f-6c0e6d980bb6-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:40:03Z
<faeffd2b-0317-44be-9a01-a2f7d9217f48@smtp-relay.sendinblue.com>,scam,2025-03-12T09:39:35Z
<SA1PR22MB51808F82359E198A77F99B4BBCD02@SA1PR22MB5180.namprd22.prod.outlook.com>,scam,2025-03-12T09:36:16Z
<0101019589b62b13-992dbaa6-df46-41ab-bdfe-80b9a0cb82cc-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:36:16Z
<CAGGCvLDmLbV0J+Bq6J5ZB04E=1npZ+odC0Eu8X7qF4667xgB6Q@mail.gmail.com>,scam,2025-03-12T09:33:13Z
<CAGGCvLDmLbV0J+Bq6J5ZB04E=1npZ+odC0Eu8X7qF4667xgB6Q@mail.gmail.com>,scam,2025-03-12T09:33:11Z
<12020.125031209325401015@uk-mta-277.uk.mimecast.lan>,phishing,2025-03-12T09:32:58Z
<74527.125031209324901115@uk-mta-277.uk.mimecast.lan>,phishing,2025-03-12T09:32:56Z
<92088.125031209324700515@uk-mta-277.uk.mimecast.lan>,phishing,2025-03-12T09:32:53Z
<82378.125031209320301474@uk-mta-251.uk.mimecast.lan>,phishing,2025-03-12T09:32:12Z
<10817.125031209320200774@uk-mta-251.uk.mimecast.lan>,phishing,2025-03-12T09:32:11Z
<15583.125031209315900363@uk-mta-126.uk.mimecast.lan>,phishing,2025-03-12T09:32:05Z
<CAKtNx8G1Ukjv41YYSYBN4vCZie036CKCz6kyzMsvU8sqdzXUkw@mail.gmail.com>,scam,2025-03-12T09:31:37Z
<1741771772601;1282;1282_1741771772000;Ashley.Reeve@arup.com>,scam,2025-03-12T09:29:38Z
<0101019589aea58a-6810e57b-9341-41c2-bdf2-990dfa5db36a-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:28:03Z
<1741771638937;227022;227022_1741771638000;Dympna.Kilgallen@arup.com>,scam,2025-03-12T09:27:32Z
<B4.25.22481.18251D76@i-0243df75fc9d9a08e.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-12T09:27:15Z
<09d8a2f4-b125-4f87-b2f1-0f22a06f1e37@DB3PEPF0000885D.eurprd02.prod.outlook.com>,scam,2025-03-12T09:26:54Z
<0101019589ad681a-756ccfe5-5ea7-4e60-af11-438a5fd8edd3-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:26:43Z
<0101019589acb660-5f338b0e-e47e-43cf-b26a-32bcc2c1a777-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:25:57Z
<20250312094427.13B9F6518DE24FD3@gmail.com>,scam,2025-03-12T09:23:46Z
<b203497a-5bac-4b1f-9a3c-4b911c9b6657@ajoop.net>,bec,2025-03-12T09:23:40Z
<0101019589aa819a-285e0c98-a3a5-41ea-a536-388b6c5f9127-000000@us-west-2.amazonses.com>,scam,2025-03-12T09:23:35Z
<CAGKob=-TPcbe7scYtABwYPx+jjzPVGusHmKuGOvUDugGXYHSrw@mail.gmail.com>,scam,2025-03-12T09:21:45Z
<CAGKob=-TPcbe7scYtABwYPx+jjzPVGusHmKuGOvUDugGXYHSrw@mail.gmail.com>,scam,2025-03-12T09:21:42Z
<CAGKob=_J-FKmDbjhqtRB8e2J0wGR5BjNSs7b940DDAA1o_3HYQ@mail.gmail.com>,scam,2025-03-12T09:20:57Z
<CAGKob=8Hws-xUMjtNC=+zcUA6=1Ph_rMJtuHP60ZeZ22pEQ6MA@mail.gmail.com>,scam,2025-03-12T09:20:24Z
<20250312091852.94135539ba95dcae@business2.theinsurancequoter.com>,phishing,2025-03-12T09:19:12Z
<CAOAX7aVf614uwJCzr1QTYPhkgvZ3K=kuoDu=ty9BEdHw9+o3hQ@mail.gmail.com>,scam,2025-03-12T09:18:09Z
<CAABWUhzeoWdYf39S72PKzJsq27wDnBZ3LV3a3t+hstYxRKs+4w@mail.gmail.com>,scam,2025-03-12T09:16:09Z
<20250312091557.2221a107378746b9@business2.theinsurancequoter.com>,phishing,2025-03-12T09:16:03Z
<20250312091353.eee047e091dd8929@business2.theinsurancequoter.com>,phishing,2025-03-12T09:15:25Z
<1741770636451_103734_20609_6643.sg-10_1_255_104-inbound0@hyep7j.com>,malicious,2025-03-12T09:12:11Z
<20250903002324ED2D331E70$AFE98E6797@misztal.pl>,scam,2025-03-12T09:11:24Z
<CAMZAbGmbYqaHGvyYmG7NjO1Errv6W0OCZeWFfTKrikf3=htLsQ@mail.gmail.com>,scam,2025-03-12T09:11:20Z
<67d14fa1.050a0220.38b7d.3e15@mx.google.com>,scam,2025-03-12T09:11:01Z
<98adc0a9487a1557e4fb0431e95ce2f8@altastar.cz>,phishing,2025-03-12T09:07:53Z
<67d14deb.050a0220.38b7d.3d24@mx.google.com>,scam,2025-03-12T09:03:44Z
<67d14de6.050a0220.207fb9.0387@mx.google.com>,scam,2025-03-12T09:03:39Z
<67d14dd5.050a0220.1aa769.d673@mx.google.com>,scam,2025-03-12T09:03:21Z
<6895554590.1@informz.net>,phishing,2025-03-12T09:02:18Z
<CA+gvLoBdv6tcU9=m2c2G_ESzQ0ZBu2595P9tdbTuXtC9MVed+A@mail.gmail.com>,scam,2025-03-12T09:02:18Z
<CAH0REbCDLHSfd81Mu87W9mS3xRdHJbmpLq2i66VETjBDLeBVEg@mail.gmail.com>,scam,2025-03-12T09:00:02Z
<20250308145436.004B430600889088@gmail.com>,scam,2025-03-12T08:56:37Z
<03df01db932c$73592df0$5a0b89d0$@gmail.com>,scam,2025-03-12T08:55:10Z
<20250312001153.91E42063CE3737A2@gmail.com>,scam,2025-03-12T08:54:52Z
<CAM3eBzMLsGMJLy7z2vAkBy6SrOfqZqyhz8DPg_55UGdhnWUG9A@mail.gmail.com>,scam,2025-03-12T08:52:07Z
<552644773.3068250.1741769505587@mail.yahoo.com>,scam,2025-03-12T08:51:53Z
<mid-bd9e8be9134700ae5ebcc4191a83a4f8-2212@line.dailyemailinfo.com>,malicious,2025-03-12T08:51:46Z
<1024179841.3076378.1741769460086@mail.yahoo.com>,scam,2025-03-12T08:51:08Z
<20250307092304.22F50EE0F4F4@mail.upra.ao>,scam,2025-03-12T08:50:59Z
<20250312091544.30E30979B902784F@gmail.com>,scam,2025-03-12T08:50:14Z
<CAObRja47MkhBbqmppTT2oUc3LDpX=GU-77AA=wsbZHg2TsVzyA@mail.gmail.com>,scam,2025-03-12T08:44:25Z
<174176900256.374.9930014310426235742@mediaxtarget.pl>,bec,2025-03-12T08:43:40Z
<d2358ca4-e3d6-43bc-8e50-41bd5dc20fc7@DU2PEPF00028CFD.eurprd03.prod.outlook.com>,scam,2025-03-12T08:43:00Z
<autogen-java-e2dde783-e640-4dd4-bb4e-d18867e70031@google.com>,phishing,2025-03-12T08:42:14Z
<CAObRja54H5-TxpVWsvxbherJsL0sFbbBXX0Epo+AH8mUDuKPsQ@mail.gmail.com>,scam,2025-03-12T08:41:14Z
<IA1PR10MB747038EC6FBA13A3B0883AD68DD02@IA1PR10MB7470.namprd10.prod.outlook.com>,scam,2025-03-12T08:40:01Z
<autogen-java-a4997388-389c-4ee8-9899-1690fef9959e@google.com>,phishing,2025-03-12T08:39:21Z
<19644785563278b4327a043b8ac7bf6b@thepartnershiplimited.com>,phishing,2025-03-12T08:39:09Z
<174176861238.374.7811001382132456639@portalpromocji.pl>,phishing,2025-03-12T08:38:24Z
<9C.8F.22299.9B641D76@i-0ecefe47b8f196703.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-12T08:38:17Z
<20250308145437.40B70F8C5F801B11@gmail.com>,scam,2025-03-12T08:37:35Z
<mid-97e9385cfc462e4854025e0e2895beeb-2316@grill.digitalhomeupgrade.com>,phishing,2025-03-12T08:36:56Z
<CAG0+pdv7AvB_Qndw2pdtLR3YcfnGgXJ5n7pHYuKigFaCweo00Q@mail.gmail.com>,scam,2025-03-12T08:36:06Z
<1_z9kwXnF68GW@boletinesv3.hyperionat.com>,phishing,2025-03-12T08:34:17Z
<20250312091628.9E576F39E56470A3@gmail.com>,scam,2025-03-12T08:29:44Z
<57210.125031210291401577@za-mta-24.za.mimecast.lan>,scam,2025-03-12T08:29:38Z
<CALrHAT2E5Zbh4yWK_QqpgFErx_H=Hj0KR2RNLg+A0xnXV=scdQ@mail.gmail.com>,phishing,2025-03-12T08:27:11Z
<4upmcy1undba.26QM4ctFN5gTl0CIHq-HIw2@tracking.clientiemail.it>,phishing,2025-03-12T08:24:53Z
<a0d93935-a325-461c-ad47-9282898caf60@iconfcee.com>,bec,2025-03-12T08:24:51Z
<1741767746733_158094_14307_9662.sc-10_9_179_197-inbound0@df9bq9.com>,malicious,2025-03-12T08:23:19Z
<CAN_kCi73s=grp5dUCSWm8ayXAf+_e27NBb=5VfyAfMhfXNovcQ@mail.gmail.com>,scam,2025-03-12T08:22:22Z
<BFF035A58BD3EA41ADB4EC15B7D754D90241303627@MAILBOX02.funai.local>,scam,2025-03-12T08:22:02Z
<autogen-java-a138a049-29cd-4f4b-af9d-f7d92524feb4@google.com>,phishing,2025-03-12T08:21:34Z
<42a4c57e3d513932166b96f82d7d18be@angelmail.co.uk>,scam,2025-03-12T08:19:17Z
<3c20620b8965643f2eb70c8ca037f4de@angelmail.co.uk>,scam,2025-03-12T08:18:18Z
<ef1220073806130578fb112daf1cd319@angelmail.co.uk>,scam,2025-03-12T08:18:16Z
<80dae1e9d8a7e5ab55e6e984de504d8d@angelmail.co.uk>,scam,2025-03-12T08:17:56Z
<37968cd408fb469b9aa8f0400b5bf13e.20250312081128@e.tee-pro.co.uk>,scam,2025-03-12T08:15:09Z
<6270dcf9-5661-44cb-ba8b-4e7236011454@SA2PEPF00003F62.namprd04.prod.outlook.com>,phishing,2025-03-12T08:13:29Z
<a572789bf6094e43994099fecd28d071.20250312081128@e.tee-pro.co.uk>,scam,2025-03-12T08:12:12Z
<CACWekDTWjNpQZv+aa+9ZPyC-J9go1mf=GU6Qa8UMKFq0m5onWw@mail.gmail.com>,phishing,2025-03-12T08:12:10Z
<0264269d02e74f2aade3946798d7bcae.20250312080802@e.clubhousesportsmedia.com>,scam,2025-03-12T08:11:22Z
<305499df-ff66-485d-aed4-d858a8a6dcde.369m369r@interpassengerterminalexpo.co.in>,phishing,2025-03-12T08:10:51Z
<CAH0REbCU3v5q+ozK+V5B3RRueBA9kV=M1mxpat1W+=JWrBwpCA@mail.gmail.com>,scam,2025-03-12T08:06:48Z
<20250312080454.53fe3cef01008cdf@business2.theinsurancequoter.com>,phishing,2025-03-12T08:06:40Z
<c016bb8e-5418-4fbe-8193-68c6f59fabca@iad4s13mta1189.xt.local>,bec,2025-03-12T08:05:14Z
<BFF035A58BD3EA41ADB4EC15B7D754D902412E8D4B@MAILBOX02.funai.local>,scam,2025-03-12T08:04:26Z
<CAFiwcxp_nFL4GhbKUtdfHOEPtuL4uvoNNRH-m-fpAo5NTx-jFw@mail.gmail.com>,scam,2025-03-12T08:03:38Z
<20250312080254.db5722175573a094@business2.theinsurancequoter.com>,phishing,2025-03-12T08:03:15Z
<CA++YFXKseZsBu2pfhPyQ4g2Sg684Nru00v+OcHrjxAHsWCb4iQ@mail.gmail.com>,phishing,2025-03-12T08:01:39Z
<CANoOGOZYccpKnjsk_4n-qbfXeP+Xw78vvx74eSCHis0jMPaVoQ@mail.gmail.com>,scam,2025-03-12T07:58:51Z
<CAH=EUqYx5Eju067yysT4yAdtyztjPLn0WtC8jjpp8ttwmFaz4A@mail.gmail.com>,scam,2025-03-12T07:58:48Z
<CAH=EUqbcJyJmB-rk5TB29jc75WDonUdufdQ=xd0JbRCRLWKG6A@mail.gmail.com>,scam,2025-03-12T07:58:31Z
<cb7834cb-9a0a-4d2b-8617-3c4deb936f28_94d5b592-47dd-3c3d-ce52-8eae64b267b0_20250312075712@uk.clubhousesgolf.com>,scam,2025-03-12T07:57:21Z
<E6041331-BCAB-4358-9AD6-34DF8CAE5E02@yahoo.com>,phishing,2025-03-12T07:54:29Z
<5364c568.BAAABsLEQrUAAAAAAAAAANNUaxcAAAAAXd0AAAAAAA_8MQBn0T2E@mailjet.com>,scam,2025-03-12T07:54:00Z
<3309792b.BAAABsLEQnwAAAAAAAAAANTSVcAAAAAAXd0AAAAAAA_8MQBn0T2E@mailjet.com>,scam,2025-03-12T07:53:58Z
<CAH=EUqbmV-1g=z_1h1jdNADGW=oEjhuFCnqHHoBGuaPSvMFQQQ@mail.gmail.com>,scam,2025-03-12T07:52:29Z
<1_z9NKKdi68GW@boletinesv3.hyperionat.com>,phishing,2025-03-12T07:52:03Z
<49848.125031207513600229@uk-mta-141.uk.mimecast.lan>,scam,2025-03-12T07:51:41Z
<00881.125031207512501063@uk-mta-229.uk.mimecast.lan>,scam,2025-03-12T07:51:31Z
<0bca6237-2bfd-405c-a6fc-7ef847ebb71d_5d2191c6-47f3-a7ba-5b37-81dc6c713ccc_20250312075012@uk.clubhousesgolf.com>,scam,2025-03-12T07:50:49Z
<20250312074718.a9db0a1f17877e04@business2.theinsurancequoter.com>,phishing,2025-03-12T07:47:52Z
<174176555811.421549.9442725948659926168@mediaxtarget.pl>,bec,2025-03-12T07:46:15Z
<SA1PR12MB7271B7E9E4E197B3C2A29E58B6D02@SA1PR12MB7271.namprd12.prod.outlook.com>,phishing,2025-03-12T07:39:33Z
<174176499062.466.1080084769996520032@biznetglobal.pl>,bec,2025-03-12T07:38:30Z
<01010195894998ff-843989ac-5d60-48ec-836f-2a7da0bb0817-000000@us-west-2.amazonses.com>,scam,2025-03-12T07:37:42Z
<autogen-java-c5e55852-3866-431c-9f69-4d42e258483e@google.com>,malicious,2025-03-12T07:37:36Z
<174176472279.374.6947622117435149977@mediaxtarget.pl>,bec,2025-03-12T07:32:32Z
<394c128c-ba71-4de7-8717-ccb8df744ec8@vibrationalhealthinstitute.com>,phishing,2025-03-12T07:32:27Z
<010601958944c5e0-5b10b03e-0b01-4677-ba17-52e9e70b76d5-000000@ap-northeast-1.amazonses.com>,malicious,2025-03-12T07:32:26Z
<01060195894441e8-1b89d4d3-01ec-430c-91cb-3f13d9cd6565-000000@ap-northeast-1.amazonses.com>,malicious,2025-03-12T07:31:53Z
<mid-02debaa355151c2daa9befa16943ee30-1570@style.lifestylerenewal.biz>,phishing,2025-03-12T07:31:12Z
<mid-01JP4K9TCA732KRGZ7TN89P3J8@k3.send.modamarzenia.com>,phishing,2025-03-12T07:30:33Z
<926017ca-b55a-44cd-9067-dbbf975dba73@oknuumailers.com>,phishing,2025-03-12T07:28:44Z
<30848322752832075388@LAPTOP-61OPBBLP>,phishing,2025-03-12T07:25:15Z
<PPSRVREL0026g8STijs00004202@PPSRVREL002.ProcessPartner.local>,scam,2025-03-12T07:20:44Z
<7fec233e414007fb387da750cc4b3e4548395911@mondoyuppideals.eu>,phishing,2025-03-12T07:20:01Z
<174176381143.466.345122188693652906@biznetglobal.pl>,bec,2025-03-12T07:17:11Z
<CA+fo8ME5ewL_9s3h9L=U3vaMdcvjgjN=93yBtKNsC08yCaapYQ@mail.gmail.com>,scam,2025-03-12T07:15:45Z
<174176360694.466.6568916403686006843@mediawebtrck.pl>,bec,2025-03-12T07:14:48Z
<20250308150936.64D15F4E93F03DC7@gmail.com>,scam,2025-03-12T07:13:01Z
<775964430943690.7.GKA6500404686@newpromou.click>,phishing,2025-03-12T07:13:00Z
<5e61d174-f5c5-4c90-903d-92c527b8498c@AMS0EPF000001A1.eurprd05.prod.outlook.com>,scam,2025-03-12T07:09:58Z
<e318dba0-2c45-42ae-85b5-62206f386b25@iad4s13mta1185.xt.local>,bec,2025-03-12T07:09:04Z
<db137641-bebf-422c-89da-33abeb641041@iad4s13mta1191.xt.local>,bec,2025-03-12T07:09:04Z
<01010195892d8019-2c8826c6-1c40-42f2-9a91-0345324aec12-000000@us-west-2.amazonses.com>,scam,2025-03-12T07:07:01Z
<PPSRVREL002Wn9R6mJB00002fa9@PPSRVREL002.ProcessPartner.local>,scam,2025-03-12T06:59:02Z
<b82f6848-adbb-4bdb-9c78-e40a8e5d9bbc.369m369r@interpassengerterminalshow.co.in>,phishing,2025-03-12T06:58:05Z
<CAOKvxx6AfxuX-ubTMKgz3bYNyctPJ0WaLM0z48VyDsrf2NWirQ@mail.gmail.com>,scam,2025-03-12T06:54:43Z
<CAOKvxx6AfxuX-ubTMKgz3bYNyctPJ0WaLM0z48VyDsrf2NWirQ@mail.gmail.com>,scam,2025-03-12T06:54:40Z
