MessageID,Verdict,Received
<08gagty5s3fqeivc-9jzn6kd4s2tvopgh-2c3b9-2ebfe@audivax.best>,phishing,2025-03-23T00:35:12Z
<89bxf7kzos4bf4ix-5c6eo46q313u4hjb-2c48c-b39@audivax.best>,phishing,2025-03-23T00:33:58Z
<20250211203410.1B2038A5A7F4F7BE@biilbook.com>,phishing,2025-03-23T00:32:37Z
<20250322053522.9CC3AB3A43D@mail.edunetmail.com>,scam,2025-03-23T00:30:29Z
<CABHpoWE5jf30kREkvYnxDayqhymrjsaR2+g49Mka4R7jYU_KAg@mail.gmail.com>,scam,2025-03-23T00:27:22Z
<59ee38e7-02b1-4674-99c7-46a3f6f0e1aa@mtl-mta03-out2>,phishing,2025-03-23T00:23:06Z
<6e766a04-2d7d-4945-b4af-58f8c310e532@mtl-mta03-out2>,phishing,2025-03-23T00:22:39Z
<93bde0ed-0824-4b4c-88a8-866d387c22c8@AMS1EPF00000042.eurprd04.prod.outlook.com>,scam,2025-03-23T00:22:24Z
<9226d109-e5c7-4614-8cc6-abdbf2c684d1@mtl-mta03-out2>,phishing,2025-03-23T00:22:04Z
<342186fb-2749-41ae-ba4b-18dcbe890d07@amjep.org>,bec,2025-03-23T00:21:15Z
<20250323011234.8D09C55A07E8D65D@gmail.com>,scam,2025-03-23T00:18:36Z
<s6qookvmsbozkhciopq.5kqoup2vilpogpu3x3xcgszqnq6p8hxx0bue5qj6todiy9xj9atklyjdfesqwsaklrni4v7efzy3jwfm15trejppxci5bttne3mv7hrerqjegkw8sm.4l4tqdpyjzsfh.zzgvbjbjttnnswq@lestaxisanglais.net>,phishing,2025-03-23T00:17:26Z
<94.EF.01603.7525FD76@i-061d73a1544757ab2.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-23T00:14:20Z
<85.D3.54157.2B05FD76@i-053c535fbab32170b.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-23T00:12:39Z
<8c23bfd0-74df-439a-80b2-4fd3b9795e53@icagrbio.org>,bec,2025-03-23T00:12:16Z
<91.DC.49797.EB05FD76@i-04cf2d7f4a46e18c8.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-23T00:11:05Z
<296b567e-d24d-4639-b368-cf0630d50e93@mtl-mta04-out1>,phishing,2025-03-23T00:07:05Z
<3c8VEmgxQfuI9B82DcBKRA@geopod-ismtpd-1>,bec,2025-03-23T00:03:39Z
<l0hk5jbz5t2h9ekxnxp.injmslkirzm955ndekikpdrmsyjmcxvcqwkzdsqz5cpvryde4dkxeuhvwfy1idw0j512u6itmtabujqlmwtsgyz9codyty0w4gcn8flgayixn8bypn.khoapqdeu2gcq.dmsrydoodjhlsc3@lestaxisanglais.net>,phishing,2025-03-23T00:03:16Z
<CAE4ErMPn+GZwD0TxEbOPTWQ-Q3jihsaA__PREYkUvX8wnmAMgQ@mail.gmail.com>,scam,2025-03-22T23:56:46Z
<CAE4ErMPn+GZwD0TxEbOPTWQ-Q3jihsaA__PREYkUvX8wnmAMgQ@mail.gmail.com>,scam,2025-03-22T23:56:43Z
<20250322235021.Horde.wDcZ2EKEAyD6igMid3ShuFx@webmail.tuhanmimarlik.com>,scam,2025-03-22T23:56:05Z
<ED6SKu86Qwq_6IL41vZmnQ@geopod-ismtpd-5>,bec,2025-03-22T23:56:01Z
<3332616f-b646-4d31-980d-38740086802b@iad4s13mta1205.xt.local>,bec,2025-03-22T23:55:53Z
<CAE4ErMOHVbprHKWpZsZM1ANt8fZM7j7_H-Y9gsFTtGWGHPwKPQ@mail.gmail.com>,scam,2025-03-22T23:54:29Z
<d831f895-6fcc-4cff-9ad4-ab9f53cdf76c@mtl-mta03-out2>,phishing,2025-03-22T23:54:11Z
<618aaad2-db4e-40c5-b952-c1405d0d39d0@mtl-mta03-out2>,phishing,2025-03-22T23:53:55Z
<CAB=QSqDmx9GrrkZNC2rLp7OLSXjOLAkjdoxvtDCHWBS9k3o+TQ@mail.gmail.com>,scam,2025-03-22T23:52:52Z
<384955720435690.0.GWS3041603055@newpromou.click>,phishing,2025-03-22T23:51:45Z
<e69ae9c8-99b3-4770-b3c1-cae38bd41b9f@DB5PEPF00014B9F.eurprd02.prod.outlook.com>,scam,2025-03-22T23:50:40Z
<bb1c031a-fdfe-4fea-8d60-121698c3caab@mtl-mta04-out1>,phishing,2025-03-22T23:50:40Z
<8817f269-baf4-44d8-8dab-02b59ef236b4@mtl-mta03-out2>,phishing,2025-03-22T23:50:21Z
<3de63bfbe6a24cb59865bc5a0b0515d2@EX2K13MB3.staf.ad.uum>,scam,2025-03-22T23:49:12Z
<da2e2d6b-9d59-4bc3-bb05-d14d5df05da4@mtl-mta04-out1>,phishing,2025-03-22T23:48:43Z
<99486bac-f191-46a5-a94f-526a530bb781@mtl-mta03-out2>,phishing,2025-03-22T23:47:32Z
<2C.7C.22162.67B4FD76@i-06c1808c9ac6a33be.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-22T23:45:00Z
<48030721-0a9d-4cb1-a1f9-c1ca50b336a6@mtl-mta03-out2>,phishing,2025-03-22T23:44:09Z
<1742687007962.HSBC.estatement.and.eadvice.564161538.2527239.9881853888@notification.hsbc.com.hk>,bec,2025-03-22T23:44:05Z
<1742686989686.HSBC.estatement.and.eadvice.25264982.2527239.9881847856@notification.hsbc.com.hk>,bec,2025-03-22T23:43:45Z
<d0789fea-d566-4eec-9bf2-7cc1ec2169de@AM4PEPF00027A5F.eurprd04.prod.outlook.com>,scam,2025-03-22T23:43:31Z
<792c8ea8-ddc6-40cd-81d9-cf51b510d5bb@mtl-mta03-out2>,phishing,2025-03-22T23:41:55Z
<3780a4c7-7a50-41a3-8401-3d969738a861@mtl-mta04-out1>,phishing,2025-03-22T23:40:38Z
<88ae8b78-0aa2-4247-b306-e4dca0636abb@DU2PEPF00028D04.eurprd03.prod.outlook.com>,scam,2025-03-22T23:40:23Z
<FFNEVLS8RPuP-zXvuMtvPA@geopod-ismtpd-36>,bec,2025-03-22T23:40:23Z
<20250323050942.2E1F00BA576074A4@gmail.com>,scam,2025-03-22T23:39:52Z
<ab890968-79c4-4db8-8331-8422cd037768@mtl-mta03-out2>,phishing,2025-03-22T23:37:37Z
<mid-260e63f7738eebff01f17ca9ef80f4aa-1@smtp77mail.com>,phishing,2025-03-22T23:30:40Z
<92.91.59849.6F52FD76@i-0f068f8c8d731460f.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-22T23:29:52Z
<202503222328.52MNSTdb012572-52MNSTdf012572@mail.ase-sinaloa.gob.mx>,scam,2025-03-22T23:28:59Z
<0dc85f7e-e247-41d0-82d6-2e69f9a28eb6@mtl-mta03-out2>,phishing,2025-03-22T23:25:09Z
<ae337383-1fe9-4556-9ff9-d30c7ff0525f@mtl-mta03-out2>,phishing,2025-03-22T23:24:05Z
<20250323044837.B89BB8C22D7E4F1C@gmail.com>,scam,2025-03-22T23:19:39Z
<524.57351B8990723@89VC2.localdomain>,malicious,2025-03-22T23:17:40Z
<83924008577441063623141@win96153>,scam,2025-03-22T23:12:09Z
<bf308d80-bf5f-4f5a-b3a4-1965bb34011a@mtl-mta03-out2>,phishing,2025-03-22T23:11:51Z
<1742685044yoqsaeos0s9ws8ucp32abkn73mykq76dyj85d50lg2hivg1urla0c1da@wilsoncreek.net>,phishing,2025-03-22T23:10:47Z
<MzXB9RsPT3mHHCz_y85_fg@geopod-ismtpd-31>,bec,2025-03-22T23:10:11Z
<f5f61ea2-2e32-4e60-97eb-be42789fb8cf@iad4s13mta1151.xt.local>,bec,2025-03-22T23:10:10Z
<137523995470242787324801@win96153>,scam,2025-03-22T23:09:36Z
<JDp0CFCLK6fvBSkoAw8qNQhKMbXXahfEeUnXfMO_Rfg.mLUR-gMI3JqR71CARTfsg_pO0fDFd05D3CJ-9t9VfnA@wellnessfresh.za.com>,phishing,2025-03-22T23:07:53Z
<LuoTT6MoStab0yexyF9CAw@geopod-ismtpd-36>,bec,2025-03-22T23:02:02Z
<3800ef62-a581-403c-b4f9-b123bca571d2@ijoaos.com>,bec,2025-03-22T23:01:52Z
<a09930df-5556-4999-9505-7eed4429c3de@mtl-mta03-out2>,phishing,2025-03-22T23:01:38Z
<564ef366-5c78-4261-8ea0-7dfc02cb9c6d@mtl-mta03-out2>,phishing,2025-03-22T23:00:57Z
<fwja2d4wssrylvvesme.zz9byvlqsygllldxbnsp0e1it90izkju7zqi8elat39tbzhbevhipsdtyqi5wed2xtsl22l86bfleqgjxw0cadsj2voq64pb369vpd6wkxgr2n4hfz.vqrjfhghh2gnz.jf3t6o1lplw69eb@lestaxisanglais.net>,phishing,2025-03-22T22:57:43Z
<020cf2ff-796f-4818-9036-7506cefee44c@mtl-mta03-out2>,phishing,2025-03-22T22:56:48Z
<b7c53300-663e-4d9a-9247-a0d52e1a8097@mtl-mta03-out2>,phishing,2025-03-22T22:55:30Z
<530ffad0-ff4c-4f94-a588-4b647417653b@sciandeng.com>,bec,2025-03-22T22:52:35Z
<f5d4d149-6fec-4022-8d3e-b2a2174bfd4b@mtl-mta03-out2>,phishing,2025-03-22T22:49:40Z
<20250323041645.46BED8E5549862B5@gmail.com>,scam,2025-03-22T22:48:05Z
<1742683509phpcllwsmylqbmft2mcoyj8ogldhwrfrkgz7qimxsaxh1x8qmea0c1da@wilsoncreek.net>,phishing,2025-03-22T22:45:21Z
<HhAZ5GYFSuexFHGq0NuoUg@geopod-ismtpd-24>,bec,2025-03-22T22:45:09Z
<3460443532bc8a4a76ae58813c1ed36e@vivi.vn>,scam,2025-03-22T22:41:09Z
<sBoSdbPsRaSvE4ICYbKHoA@geopod-ismtpd-2>,bec,2025-03-22T22:40:36Z
<20250322233930.08C43FCB6E8E991A@invest.com>,phishing,2025-03-22T22:39:40Z
<174268310093.95366.1755893657695509221@leadmaxx.pl>,phishing,2025-03-22T22:38:42Z
<544d53ac-a8a1-4648-b34b-c988427ff553@iconfeecs.com>,bec,2025-03-22T22:37:27Z
<77a4ac99-8432-43ac-a395-c127307d37e5@iad4s13mta1384.xt.local>,bec,2025-03-22T22:34:29Z
<20250322223154.25fb729a8a700ee3@mca1.creditformerchants.co.uk>,phishing,2025-03-22T22:31:59Z
<2041c854-268d-4aa5-967e-0347a62e3419@mtl-mta03-out2>,phishing,2025-03-22T22:31:09Z
<m0dXBeXaZBqc93rzVeEkQSUEEW9G0OH80cZa247Fok@n11m11bpis.ie>,malicious,2025-03-22T22:30:58Z
<174268255978.95366.14543140943853208603@leadmaxx.pl>,phishing,2025-03-22T22:29:50Z
<7bbaf30369de75d5.67ded764@ac-creteil.fr>,scam,2025-03-22T22:29:46Z
<620f7202-b78f-4662-9270-5c8e98dfae3e@iad4s13mta1384.xt.local>,bec,2025-03-22T22:23:35Z
<6stulls3sx6donnqcto.bw6qnjgekmoi17xprrjlpa7fhwgxrkz89bs2sije7xgbsqik5cxbqupfv7ibpuw7qbwkwyx95lhnuf8byfokfhr3aacjyk6dl4krksj1jbcbcqv4dr.n2iybzuze5jsg.crq2ciykj0r6vie@lestaxisanglais.net>,phishing,2025-03-22T22:22:05Z
<3d21190e-7916-41ab-a83b-0eda9952949f@mtl-mta03-out2>,phishing,2025-03-22T22:19:40Z
<685110d2-2015-49ee-854d-0e5145ba2d48@DU2PEPF00028D08.eurprd03.prod.outlook.com>,scam,2025-03-22T22:18:13Z
<d7c839c4-ccbf-426c-a660-dcb317eaf8c1@iad4s13mta1388.xt.local>,bec,2025-03-22T22:17:59Z
<07e4d257-4b73-4320-b63b-1492f37cb57f@DB1PEPF00039233.eurprd03.prod.outlook.com>,scam,2025-03-22T22:17:51Z
<4558a902-a8b3-41fd-9659-37a1cf4ca029@mtl-mta03-out2>,phishing,2025-03-22T22:17:44Z
<d811ab0d-5ab5-4509-9de6-c5402a07275d@mtl-mta03-out2>,phishing,2025-03-22T22:15:27Z
<174268140341.1167003.4859614046533910079@mediawebtrck.pl>,phishing,2025-03-22T22:10:54Z
<4112008d-d5b7-47ba-b4ca-9549e0c9fc49@mtl-mta03-out2>,phishing,2025-03-22T22:10:17Z
<a047fa3b73e31677.67df5149@ac-creteil.fr>,scam,2025-03-22T22:09:55Z
<c0743eae-712b-4c76-bba4-9000d8ff3f94@mtl-mta03-out2>,phishing,2025-03-22T22:09:45Z
<vkd9wcmcubhq88t8zas.xsh5rzsxdph9t0iomhvxlmakeoduaurxvkepqz6inqrzqckog6n2i2ulq9s5s2exwv0vxy39lsptqywjeamwjdwqryixm1fqafnsyhroelpe2cqmxk.zxiiuhcyu1j5l.znh1vaqmmmkybsx@lestaxisanglais.net>,phishing,2025-03-22T22:09:29Z
<2dc7e1452c4821d5615dcf6646b4adda@iche.bas.bg>,scam,2025-03-22T22:09:13Z
<32f4bc81-04b3-41f8-89f7-c08be4b7970f@mtl-mta03-out2>,phishing,2025-03-22T22:08:28Z
<cb2f41be-cc1f-41f2-9603-225ab64020f0@homecoverage.us>,phishing,2025-03-22T22:04:40Z
<2333f432-b389-42b1-a4d6-520a295a5d63@mtl-mta03-out2>,phishing,2025-03-22T22:03:35Z
<cb94f70d-b2c4-4b65-af7c-5ed7d3edbdb5@mtl-mta03-out2>,phishing,2025-03-22T22:00:54Z
<1c0042f1-8e84-451e-b866-93d8ed07ea21@DB5PEPF00014B8B.eurprd02.prod.outlook.com>,scam,2025-03-22T21:57:42Z
<174268055950.374.12404762774265046596@leadmaxx.pl>,phishing,2025-03-22T21:56:18Z
<20250322215253.eac5faf0c3472ddc@mca1.creditformerchants.co.uk>,phishing,2025-03-22T21:52:58Z
<e216036c-1fcf-4393-abd7-4f16e2a58f4c@AMS0EPF0000019D.eurprd05.prod.outlook.com>,scam,2025-03-22T21:46:04Z
<4C.8B.21255.96F2FD76@ccg14mail05>,scam,2025-03-22T21:45:22Z
<7f6a9012-6758-4704-8b87-158c461c715f@AM4PEPF00025F97.EURPRD83.prod.outlook.com>,scam,2025-03-22T21:45:17Z
<174265853817.374.11512816170158072324@dataworld24.pl>,phishing,2025-03-22T21:44:35Z
<8E.F5.24767.79D2FD76@i-022bebcbd197e30e6.mta1vrest.sd.prd.sparkpost>,phishing,2025-03-22T21:41:18Z
<CANZ0Gh0q+XY1Xj3MLAp1TCk3OuZ42Y5ZUOTjR-+O-ntjdLD1ww@mail.gmail.com>,scam,2025-03-22T21:40:59Z
<CANZ0Gh0q+XY1Xj3MLAp1TCk3OuZ42Y5ZUOTjR-+O-ntjdLD1ww@mail.gmail.com>,scam,2025-03-22T21:40:58Z
<CANZ0Gh0q+XY1Xj3MLAp1TCk3OuZ42Y5ZUOTjR-+O-ntjdLD1ww@mail.gmail.com>,scam,2025-03-22T21:40:58Z
<77a73781-9176-41e2-9094-71281d129294@mtl-mta04-out1>,phishing,2025-03-22T21:40:02Z
<5bff6cdb-70b2-4c30-9134-67b28cff25a8@mtl-mta04-out1>,phishing,2025-03-22T21:39:53Z
<20250314081306.25C38308006244E4@bodyplanet.uy>,scam,2025-03-22T21:38:03Z
<d230a8a0-7355-4645-bdc0-64e1d3a77b42@AMS0EPF0000019B.eurprd05.prod.outlook.com>,scam,2025-03-22T21:36:29Z
<vlgm5lfmqgnrogoya10.loo0ktrd4un88cvn6qydcfqcu96bwzefayygyrekwpmdtvblkqpmii0yiruflgd4wbcqilvgmxyqh6yde9e2pj2dypomzbqh8we2hxyf1buv9d4tfk.kkxh9jnx9ldpf.trzowopf5spunpt@lestaxisanglais.net>,phishing,2025-03-22T21:32:38Z
<bad96796-7a21-4c18-84db-e8b9d613d5ba@mtl-mta03-out2>,phishing,2025-03-22T21:32:24Z
<ffgubyhsrwbpvhqxpog.hkhmegfys0r9bxojocem5ujdstxrmniivjtpd8tpp9pqvxzrexqodpqpetiww5hnh6ce6ebuhdjqgodywaccparef8hjemtkapaud7fz8t0wczsygp.ce3gvx8ymiokn.q6sy98y7kan4vqw@lestaxisanglais.net>,phishing,2025-03-22T21:32:04Z
<f2c9ada3-c57c-471b-b8d9-e5b1aa0bfc62@mtl-mta03-out2>,phishing,2025-03-22T21:32:01Z
<20250323030005.8235255E6CEA83D5@gmail.com>,scam,2025-03-22T21:30:16Z
<35a00e70-15e6-4b7a-9871-45e474591d71@mtl-mta04-out1>,phishing,2025-03-22T21:27:47Z
<mid-037af4bf30f1728ac52e25bef2f99e03-2477@sine.earn2learninsurance.com>,phishing,2025-03-22T21:26:28Z
<ec9e592a-bba2-4672-8c06-e9ec77bdd7d1@mtl-mta03-out2>,phishing,2025-03-22T21:25:40Z
<346c942d-6740-46dc-812d-72ada7cb7ec6@mtl-mta03-out2>,phishing,2025-03-22T21:25:04Z
<kyrujnoixq3fzqhwwfj.kyln863vef4cxijev2afvxxzaawqqqxvx7u2eyacj3b6gadts7dq3lx10vwsdyyhm9odsr0kx5vhkxzj63cajdhkd0ztdnxeskt3savkof9dera37n.mbvbtld5pqdxb.vbiywu7cjg9xyo3@lestaxisanglais.net>,phishing,2025-03-22T21:25:02Z
<254083759.200814.1742678655032.JavaMail.zimbra@varzeapaulista.sp.gov.br>,scam,2025-03-22T21:24:25Z
<e2724b44-a125-45e0-8acc-6ce3370440f8@mtl-mta03-out2>,phishing,2025-03-22T21:24:01Z
<CANLN_ZEbn7fSwVZABPxFKnfCKvCLwBzi4=FYgs0koPsipiqdxw@mail.gmail.com>,scam,2025-03-22T21:19:26Z
<CANLN_ZEBdBvyTrJbr0P=C_t7Q6eRSP6+jpRMndR-EAUOhCUDdQ@mail.gmail.com>,scam,2025-03-22T21:19:18Z
<174266518716.1302850.15128776965221870433@dataworld24.pl>,phishing,2025-03-22T21:19:06Z
<mid-f5f3b27d00b1b0d9975f88d05d6ed19f-1627@wiz.techwhizards.com>,phishing,2025-03-22T21:18:28Z
<1d5169c3-8488-4e9f-b1f6-66517d035720@mtl-mta03-out2>,phishing,2025-03-22T21:18:07Z
<0dc73bcb-f8f5-41f4-89cd-2a8bc06390ea@mtl-mta03-out2>,phishing,2025-03-22T21:17:53Z
<a19c90eb-5c83-4104-8dcd-0ebf60b48a39@mtl-mta03-out2>,phishing,2025-03-22T21:16:55Z
<712e0ae5-b619-4548-b028-1818dcab0628@DU2PEPF0001E9BF.eurprd03.prod.outlook.com>,scam,2025-03-22T21:16:34Z
<DSBSDLJBXCOSDQMXMIQKZW.KDSXLMNMQWWQYMWDWXGKGTBUT-VNGGKCFNYEJLTLWEDXDUZNNQI.LERLMXAXIWTLKMJNNBMEWBXRI@cgwmb.com>,phishing,2025-03-22T21:13:34Z
<173334cc-2bc4-45ce-a292-fc5da2af288b@mtl-mta03-out2>,phishing,2025-03-22T21:11:57Z
<d6b832d1-7b7c-4682-9143-289287d49413@AMS1EPF0000004A.eurprd04.prod.outlook.com>,scam,2025-03-22T21:11:36Z
<e297820a-a4f1-4474-be40-68c806878a25@iad4s13mta1384.xt.local>,bec,2025-03-22T21:09:46Z
<174266461904.1302850.4468564282693526428@dataworld24.pl>,phishing,2025-03-22T21:09:11Z
<174266903196.95366.15507591906605251940@dataworld24.pl>,phishing,2025-03-22T21:09:09Z
<64379d47-056e-489b-bc2f-816d865c417a@mtl-mta04-out1>,phishing,2025-03-22T21:07:10Z
<85d11add-af94-4edb-ad50-37eadd1ef79e@mtl-mta03-out2>,phishing,2025-03-22T21:06:16Z
<ec79d722-0cbc-4ab0-8d57-9360444b2294@mtl-mta03-out2>,phishing,2025-03-22T21:06:05Z
<mid-9d2a4241d191ac92a66413135b7d37ec-2197@find.mindfullhealthfoods.com>,phishing,2025-03-22T21:02:11Z
<d8474c0c-6f95-443e-9fe6-c0d9e588097b@commj.org>,bec,2025-03-22T21:02:11Z
<7a280cfd-3d5c-44c3-acd2-71e61216ea0e@mtl-mta03-out2>,phishing,2025-03-22T21:00:50Z
<be1bb105-eb71-4ac4-aaa0-67afba1a589d@mtl-mta04-out1>,phishing,2025-03-22T21:00:33Z
<62844041950802203727639@win96151>,scam,2025-03-22T20:59:34Z
<20250322200108.326A524AC1@mail11.quickfds.com>,scam,2025-03-22T20:59:10Z
<d2738411-0e8c-493d-8bde-26bdf054bdc5@mtl-mta03-out2>,phishing,2025-03-22T20:58:50Z
<174267236065.374.10077193459451405549@biznetglobal.pl>,phishing,2025-03-22T20:58:26Z
<20250212013257.0695CC3A01722BCF@biilbook.com>,phishing,2025-03-22T20:54:51Z
<mid-05dc471e6716df4f86271777144cb34f-2087@verb.herb2health.com>,phishing,2025-03-22T20:52:33Z
<fe314e9480b9363c341f7457387af9a6@ufpa.br>,scam,2025-03-22T20:49:24Z
<20250322214550.C11795B35208EAF4@invest.com>,phishing,2025-03-22T20:45:59Z
<0c87bfcc-7749-4070-a397-409d323a9dc5@mtl-mta03-out2>,phishing,2025-03-22T20:44:59Z
<rKdWmOtImdjICLy67OZP4g4eQjpxIsro67LcisXgrus@mailer-service.de>,phishing,2025-03-22T20:42:11Z
<04d80b7581456f6447e841ea29c4fef4a05fec29@epgturig.co.cu>,phishing,2025-03-22T20:40:34Z
<bc441796-2079-45cf-bbd0-c202840bc100@iad4s13mta1382.xt.local>,bec,2025-03-22T20:40:30Z
<20250322095927.BF0DDDA7461@mail.edunetmail.com>,scam,2025-03-22T20:38:53Z
<18136a71-f9fa-46e4-9ea4-00e6e6b6af42@mtl-mta03-out2>,phishing,2025-03-22T20:35:56Z
<9c96dda9-9251-4dfa-ada3-4ae9fdc1181d@confbls.org>,bec,2025-03-22T20:29:21Z
<b801e784-b60f-453a-b7c9-34ab862c5cda@mtl-mta03-out2>,phishing,2025-03-22T20:25:37Z
<4b537923-b2e1-4d00-9699-7d2e7b3f139e@mtl-mta03-out2>,phishing,2025-03-22T20:25:34Z
<726694e3-a36d-4bfa-9b4c-6328b6d1c99a@AM1PEPF000252E0.eurprd07.prod.outlook.com>,scam,2025-03-22T20:24:42Z
<CAKLf31NYf88aityaO64h12yrYgysWU5eYxnfoC72K5XHOTwZRg@mail.gmail.com>,scam,2025-03-22T20:24:41Z
<20250322210827.Horde.epBJ8wuxHmciSPMTIXOzFxb@webmail.etud.u-picardie.fr>,scam,2025-03-22T20:23:29Z
<daa84c2c-3783-432c-991c-9d1bd4bf8804@mtl-mta04-out1>,phishing,2025-03-22T20:22:57Z
<202503222004.52MK42uh000750@mail.deesse.co.kr>,scam,2025-03-22T20:21:13Z
<1582879208.198617.1742674845416.JavaMail.zimbra@varzeapaulista.sp.gov.br>,scam,2025-03-22T20:20:53Z
<01000195bf83447c-627547a7-494b-445e-8d0d-1a9dd04aa8b5-000000@email.amazonses.com>,phishing,2025-03-22T20:20:26Z
<6058b9bf-0112-4577-9ea4-251df9d716dc@mtl-mta03-out2>,phishing,2025-03-22T20:19:17Z
<994243815.198380.1742674623642.JavaMail.zimbra@varzeapaulista.sp.gov.br>,scam,2025-03-22T20:17:16Z
<f8110dc9-1b20-42fe-9393-e042283d5e87@mtl-mta04-out1>,phishing,2025-03-22T20:14:17Z
<3cb09e30-a122-476c-8730-5a4290485c5e@mtl-mta03-out2>,phishing,2025-03-22T20:13:03Z
<01020195bf7afa61-91659cc8-2f0e-477a-a97b-89924f4c8ef1-000000@eu-west-1.amazonses.com>,phishing,2025-03-22T20:12:52Z
<01020195bf785f64-7a208dee-3056-4c0a-8f87-8bd0acab6f5a-000000@eu-west-1.amazonses.com>,phishing,2025-03-22T20:11:08Z
<3a6c8d7c-12ab-4e1c-86e7-51fa5143a116@mtl-mta04-out1>,phishing,2025-03-22T20:10:42Z
<107f9748-54ed-4cae-9ffd-b489bc5eb7bf@mtl-mta04-out1>,phishing,2025-03-22T20:10:14Z
<autogen-java-8379457b-3300-4fd6-bb82-9c766fd0b626@google.com>,phishing,2025-03-22T20:09:45Z
<325d5113-4d0d-4b8d-aaa7-5c432359c388@mtl-mta03-out2>,phishing,2025-03-22T20:09:05Z
<47304727-53b7-412e-8f3d-2fef96b41d4b@mtl-mta03-out2>,phishing,2025-03-22T20:07:48Z
<f3f9749c-08e6-42b0-9a75-ecc50ab11df3@mtl-mta04-out1>,phishing,2025-03-22T20:07:04Z
<1220068666.197834.1742673897271.JavaMail.zimbra@varzeapaulista.sp.gov.br>,scam,2025-03-22T20:05:08Z
<01020195bf733429-75c1c137-9ef6-4ddf-978c-3a28c5a05b4b-000000@eu-west-1.amazonses.com>,phishing,2025-03-22T20:04:22Z
<af2dab00ef8c959ea9034ae04a8ea6d0a85926@profit-send-promout.ru>,malicious,2025-03-22T20:03:30Z
<20250322205526.Horde.7Ftd3nomA0QskxELngoU6Qy@webmail.etud.u-picardie.fr>,scam,2025-03-22T20:02:46Z
<4ZKqwj2z4Hz2wwx@mailrouter-205.lon1.prod.booking.com>,phishing,2025-03-22T20:02:32Z
<7157059b-8c95-436e-8d68-158a24e58d36@mtl-mta04-out1>,phishing,2025-03-22T19:58:58Z
<88f4fbae-fd98-4653-ae82-de4d97eb4a9c@mtl-mta04-out1>,phishing,2025-03-22T19:57:28Z
<28e937ca-f542-4403-9581-e946600aac69@mtl-mta04-out1>,phishing,2025-03-22T19:56:19Z
<365913118.197125.1742673179071.JavaMail.zimbra@varzeapaulista.sp.gov.br>,scam,2025-03-22T19:53:07Z
<cb3b6e68-0da3-40b9-a1f3-09dd48cab592@mtl-mta03-out2>,phishing,2025-03-22T19:53:02Z
<20250322205210.90AC7EE2770C4851@gmail.com>,scam,2025-03-22T19:52:14Z
<a5d41ed3-b1f3-4e51-beac-c5bc965f6086@mtl-mta03-out2>,phishing,2025-03-22T19:47:48Z
<0bb63afe-b7b4-4907-bf17-e5b981b7e2f5@mtl-mta04-out1>,phishing,2025-03-22T19:46:30Z
<6ama543q3ohlkkvkujx.6qr3i7oowtjcelndtgstnhnmehtwbqspdeeoqbcc6mfcwojpog7p0bbclnxmivs4nzi6hcllvht4e4lvgdjzfd4c6aakqdkb74auovypvssqlahcyb.75hwleknrv7p7.wvngwcn8cemd0gj@lestaxisanglais.net>,phishing,2025-03-22T19:46:01Z
<20250322204535.3502BE65B76F4F0E@invest.com>,phishing,2025-03-22T19:45:42Z
<d90aebf5-cb45-49c4-b37b-1376a03bdc54@mtl-mta04-out1>,phishing,2025-03-22T19:45:37Z
<20250323010120.909152EFB2A0198B@gmail.com>,scam,2025-03-22T19:44:49Z
<bcewbgj9223volcczhk.kpeeodv6kcjnp0gnknsypsely88ynunaholpt14nafwalzya0xquovsvg0y7e5k8vk66vg2bqypzy5jxuobrnvqw6wakhcssars0rkiqwitqclz5o3.to845krxibln5.ntzduwaiyv1itdj@lestaxisanglais.net>,phishing,2025-03-22T19:44:36Z
<42a06ca3-2249-4d43-899c-53c5640abeaa@mtl-mta03-out2>,phishing,2025-03-22T19:44:00Z
<x5ciruxvbqahrhgq8qm.hzjq8fz19q3scfyxdprw1wyzfcx39gspylhrlx56qtgsguhxfjpunxevriocv1kfmia8unvlieaxweqp5opnakntwbghw1xgpwfid8p8h9lzwrrhcz.laoy05sgvmfvy.iqtcau7j3ap3igh@lestaxisanglais.net>,phishing,2025-03-22T19:43:20Z
<313fd1d0-d9c7-4ac3-83c8-612491b8cef6@mtl-mta04-out1>,phishing,2025-03-22T19:42:52Z
<ab446baf-08ff-46d7-a69f-ed43716322f5@mtl-mta04-out1>,phishing,2025-03-22T19:42:41Z
<9e99a419-a124-4147-9874-bfea03186c94@mtl-mta04-out1>,phishing,2025-03-22T19:40:57Z
<f0f3e5d0-0311-4265-803a-5504ff44aca5@mtl-mta03-out2>,phishing,2025-03-22T19:40:06Z
<202503221922.52MJIDXj020256@mail.deesse.co.kr>,scam,2025-03-22T19:39:12Z
<202503221922.52MJK9VF020782@mail.deesse.co.kr>,scam,2025-03-22T19:39:08Z
<9bea3bbd-dc52-49ac-8142-eac70e5d25d1@mtl-mta03-out2>,phishing,2025-03-22T19:36:51Z
